referrer,views_total,views_unique
Google,232,15
github.com,93,6
pigeons.run,21,6
juliaregistries.github.io,7,7
julialang.org,5,1
stat.ubc.ca,2,1
juliahub.com,1,1
trevorcampbell.me,1,1
