time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-04 00:00:00+00:00,5,5,14.0,3.0
2025-04-05 00:00:00+00:00,11,8,7.0,6.0
2025-04-06 00:00:00+00:00,13,8,5.0,3.0
2025-04-07 00:00:00+00:00,19,9,69.0,6.0
2025-04-08 00:00:00+00:00,43,7,79.0,18.0
2025-04-09 00:00:00+00:00,9,7,25.0,4.0
2025-04-10 00:00:00+00:00,18,7,22.0,6.0
2025-04-11 00:00:00+00:00,24,5,18.0,6.0
2025-04-12 00:00:00+00:00,4,3,6.0,3.0
2025-04-13 00:00:00+00:00,9,6,2.0,2.0
2025-04-14 00:00:00+00:00,18,5,18.0,4.0
2025-04-15 00:00:00+00:00,36,5,48.0,3.0
2025-04-16 00:00:00+00:00,8,4,,
2025-04-17 00:00:00+00:00,53,11,64.0,3.0
