time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,11,9,8,7
2025-04-01 00:00:00+00:00,6,6,27,11
2025-04-02 00:00:00+00:00,69,12,100,12
2025-04-03 00:00:00+00:00,10,5,14,4
2025-04-04 00:00:00+00:00,5,5,14,3
2025-04-05 00:00:00+00:00,11,8,7,6
2025-04-06 00:00:00+00:00,13,8,5,3
2025-04-07 00:00:00+00:00,19,9,69,6
2025-04-08 00:00:00+00:00,43,7,79,18
2025-04-09 00:00:00+00:00,9,7,25,4
2025-04-10 00:00:00+00:00,18,7,22,6
2025-04-11 00:00:00+00:00,24,5,18,6
2025-04-12 00:00:00+00:00,4,3,6,3
2025-04-13 00:00:00+00:00,5,4,2,2
