time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-11 00:00:00+00:00,69.0,5.0,1,1
2025-01-12 00:00:00+00:00,1.0,1.0,2,2
2025-01-13 00:00:00+00:00,3.0,2.0,4,3
2025-01-14 00:00:00+00:00,2.0,1.0,4,1
2025-01-15 00:00:00+00:00,2.0,1.0,17,7
2025-01-16 00:00:00+00:00,2.0,1.0,15,2
2025-01-17 00:00:00+00:00,25.0,3.0,3,3
2025-01-18 00:00:00+00:00,2.0,2.0,13,2
2025-01-20 00:00:00+00:00,2.0,2.0,12,3
2025-01-21 00:00:00+00:00,1.0,1.0,13,7
2025-01-22 00:00:00+00:00,,,3,3
2025-01-23 00:00:00+00:00,10.0,1.0,10,6
2025-01-24 00:00:00+00:00,1.0,1.0,9,4
