time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-11 00:00:00+00:00,28,8,149.0,6.0
2023-12-12 00:00:00+00:00,24,7,34.0,8.0
2023-12-13 00:00:00+00:00,8,5,65.0,6.0
2023-12-14 00:00:00+00:00,3,3,17.0,4.0
2023-12-15 00:00:00+00:00,4,4,23.0,8.0
2023-12-16 00:00:00+00:00,22,10,20.0,3.0
2023-12-17 00:00:00+00:00,3,3,21.0,5.0
2023-12-18 00:00:00+00:00,7,5,46.0,5.0
2023-12-19 00:00:00+00:00,4,4,31.0,3.0
2023-12-20 00:00:00+00:00,4,4,102.0,5.0
2023-12-21 00:00:00+00:00,5,5,7.0,3.0
2023-12-22 00:00:00+00:00,4,4,58.0,3.0
2023-12-23 00:00:00+00:00,4,4,1.0,1.0
2023-12-24 00:00:00+00:00,2,2,,
